Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
GRCh38_ENSG00000156966,GRCh38_B3GNT7,0.00646235441363059,1.2674461969959623,0.4539038466243351,0.0016660408821770945,-1.1816339396364661,0.47047023565956586,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000115053,GRCh38_NCL,1.4966812821968445,0.26869151001319813,0.4216873032521007,1.2711891931011232,-0.20783145658690994,0.5867662037064478,0.39134619656157915,-1.735702569551576,1.0
GRCh38_ENSG00000181798,GRCh38_LINC00471,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000171596,GRCh38_NMUR1,0.04394401001268801,4.8117667132197735,2.140707995186229e-06,0.0,-4.725954455860276,4.51469726662918e-06,0.0,0.8734820328348958,1.0
GRCh38_ENSG00000187514,GRCh38_PTMA,15.426932456218944,0.18620321436520548,0.6172638017227998,13.816477035894644,-0.13700062686937597,0.7201505565360458,6.114784321274674,-1.3241637261658665,1.0
GRCh38_ENSG00000156973,GRCh38_PDE6D,0.07754825296356707,-0.030635155937031477,1.0,0.07996996234450054,0.06384209481302294,1.0,0.048918274570197394,0.23458072500293525,1.0
GRCh38_ENSG00000144524,GRCh38_COPS7B,0.18611580711256098,1.161953068148649,0.0009284465298370168,0.08163600322667763,-1.15248759397695,0.001076230750087602,0.09783654914039479,-0.012185291686109156,1.0
GRCh38_ENSG00000163273,GRCh38_NPPC,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000144535,GRCh38_DIS3L2,0.11373743767989838,0.1582171272412043,0.8266462432087057,0.09829641204844858,-0.22893965441482322,0.7149547411570975,0.19567309828078958,1.1152397790382746,1.0
GRCh38_ENSG00000221944,GRCh38_TIGD1,0.04911389354359248,0.5755684923582951,0.42770337171616013,0.0316547767613648,-0.5966714389153109,0.4267800468643857,0.048918274570197394,1.1447840546522894,1.0
GRCh38_ENSG00000135930,GRCh38_EIF4E2,0.24815440948341463,-1.1680027623058413,9.639153397724207e-06,0.5764501452332748,1.242207571475823,2.0193027139430313e-06,0.048918274570197394,-2.0713764129726435,1.0
GRCh38_ENSG00000237126,GRCh38_AC073254.1,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000115468,GRCh38_EFHD1,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000204120,GRCh38_GIGYF2,0.13958685533442075,-0.9922754747969951,0.0011562318323759815,0.28156090908792897,0.9925405348072036,0.0010966786445493028,0.19567309828078958,0.20575207194371714,1.0
GRCh38_ENSG00000115474,GRCh38_KCNJ13,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000182600,GRCh38_SNORC,0.0038774126481783537,-0.3175163037251938,1.0,0.004998122646531284,0.40332856108468995,0.9153439398812936,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000168918,GRCh38_INPP5D,0.5208657657386255,-0.41752803570012353,0.16650177020429865,0.6997371705143797,0.42056526600999355,0.16491786046921622,0.5870192948423687,0.01670424073773591,1.0
GRCh38_ENSG00000085978,GRCh38_ATG16L1,0.09176543267355437,0.8080145783586654,0.08545149573277272,0.053313308229667025,-0.7222023209991693,0.13770055090908287,0.0,-0.6976746683612305,1.0
GRCh38_ENSG00000130561,GRCh38_SAG,0.0012924708827261179,-1.3175163037251938,0.5645932059777333,0.004998122646531284,1.40332856108469,0.5547528849894059,0.0,3.6808369548924995,1.0
GRCh38_ENSG00000259793,GRCh38_AC013726.1,0.0051698835309044715,1.0044117911621688,0.6429399172225396,0.0016660408821770945,-0.9185995338026727,0.6486791948504967,0.0,3.417802549058705,1.0
GRCh38_ENSG00000077044,GRCh38_DGKD,0.39937350276237044,0.515664605700316,0.12061173062129119,0.2748967455592206,-0.534514962852741,0.10833691673703234,0.39134619656157915,0.28090634800386427,1.0
GRCh38_ENSG00000085982,GRCh38_USP40,0.038774126481783536,-0.5727733589672672,0.3379404345167391,0.0599774717583754,0.6585856163267643,0.24354521499944384,0.0,-0.06332414067791081,1.0
GRCh38_ENSG00000123485,GRCh38_HJURP,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000144481,GRCh38_TRPM8,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000231682,GRCh38_LINC01891,0.010339767061808943,2.8524086977171184,0.04078628972702646,0.0,-2.766596440357622,0.04646895464161913,0.0,2.832840048337549,1.0
GRCh38_ENSG00000188042,GRCh38_ARL4C,1.7952420561065778,2.6314997675560017,1.360562978439409e-22,0.2848929908522832,-2.619555329588649,6.119241103027485e-22,0.39134619656157915,-1.4355647707557344,1.0
GRCh38_ENSG00000130147,GRCh38_SH3BP4,0.0038774126481783537,-1.6394443986125555,0.1302031738577941,0.01499436793959385,1.7252566559720517,0.11995790047184414,0.0,2.3023253316387695,1.0
GRCh38_ENSG00000157985,GRCh38_AGAP1,0.02584941765452236,4.074801119053567,0.0005145631177076295,0.0,-3.9889888616940707,0.0006134630712711007,0.0,1.6104476270011014,1.0
GRCh38_ENSG00000132321,GRCh38_IQCA1,0.007754825296356707,2.489838618332411,0.11197405102771016,0.0,-2.404026360972914,0.11975699255430541,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000144476,GRCh38_ACKR3,0.01292470882726118,1.1419153149121035,0.46485094867226934,0.003332081764354189,-1.59667143891531,0.23951561872386007,0.048918274570197394,3.3023253316387695,1.0
GRCh38_ENSG00000227252,GRCh38_AC105760.2,0.0038774126481783537,0.6824836962748062,0.8266462432087057,0.0016660408821770945,-0.59667143891531,0.8345975476951112,0.0,3.6808369548924995,1.0
GRCh38_ENSG00000198612,GRCh38_COPS8,0.1525115641616819,-0.2681885913616249,0.5778871863414521,0.1865965788038346,0.3046442862252827,0.49199695732372567,0.09783654914039479,-0.26402149091503935,1.0
GRCh38_ENSG00000163359,GRCh38_COL6A3,0.00646235441363059,2.2674461969959623,0.18239306223726315,0.0,-2.181633939636466,0.1933850249071934,0.0,3.417802549058705,1.0
GRCh38_ENSG00000124839,GRCh38_RAB17,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000227107,GRCh38_AC104667.1,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000124831,GRCh38_LRRFIP1,1.3855287862823984,-1.2295071383001446,9.865818583839123e-08,3.3004269875928243,1.2397258470337094,7.303734184524875e-08,1.8099761590973034,-0.3257917835734041,1.0
GRCh38_ENSG00000177483,GRCh38_RBM44,0.0051698835309044715,-0.8029431308954349,0.6084390931735867,0.008330204410885472,0.40332856108468995,0.9398441425121938,0.048918274570197394,3.6808369548924995,1.0
GRCh38_ENSG00000132329,GRCh38_RAMP1,0.007754825296356707,-0.9695930003048865,0.6115059448489516,0.006664163528708378,-0.97518306216904,0.6116456204862578,0.29350964742118435,5.3506883532001694,0.11654267350706032
GRCh38_ENSG00000184182,GRCh38_UBE2F,0.29339089037882876,-0.6545512910027638,0.025800029283665125,0.4598272834808781,0.6162039191531292,0.03894928437799972,0.5381010202721713,0.610447627001102,1.0
GRCh38_ENSG00000132330,GRCh38_SCLY,0.028434359419974596,0.746614033694522,0.3778694592499858,0.016660408821770945,-0.6608017763350258,0.4647047838262869,0.0,0.9583709304214088,1.0
GRCh38_ENSG00000144488,GRCh38_ESPNL,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000168427,GRCh38_KLHL30,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000178752,GRCh38_ERFE,0.0,-2.317516303725194,0.21395399869807508,0.004998122646531284,2.40332856108469,0.19871345514804925,0.0,4.002765049779861,1.0
GRCh38_ENSG00000132323,GRCh38_ILKAP,0.25332429301431914,0.49718059367357914,0.16626838374817962,0.18326449703948042,-0.43161219264481376,0.25154283760069807,0.048918274570197394,-1.2593297955903178,1.0
GRCh38_ENSG00000144485,GRCh38_HES6,0.019387063240891768,0.2230520776375089,1.0,0.01499436793959385,-0.3622061852782883,0.8811744816894582,0.048918274570197394,2.358908860005137,1.0
GRCh38_ENSG00000132326,GRCh38_PER2,0.03360424295087907,-0.7720821671906739,0.18239306223726315,0.0599774717583754,0.857894424550171,0.11904532327716277,0.0,0.02548512627994537,1.0
GRCh38_ENSG00000283635,GRCh38_AC012485.3,0.0025849417654522358,-1.0544818978913995,0.6611122223003871,0.006664163528708378,1.1402941552508956,0.6486791948504967,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000204104,GRCh38_TRAF3IP1,0.03101930118542683,0.32633988604953146,0.7567130154588195,0.02499061323265642,-0.2405276286900344,0.8520104539334769,0.0,0.6808369548924995,1.0
GRCh38_ENSG00000065802,GRCh38_ASB1,0.09047296179082825,0.5468285969172402,0.3311776320267712,0.0616435126405525,-0.5186689269140374,0.39716367440885336,0.048918274570197394,0.24787754761639302,1.0
GRCh38_ENSG00000233608,GRCh38_TWIST2,0.0,-2.317516303725194,0.21395399869807508,0.004998122646531284,2.40332856108469,0.19871345514804925,0.0,4.002765049779861,1.0
GRCh38_ENSG00000068024,GRCh38_HDAC4,0.10210519973536332,-0.7900040751879369,0.02536085971948712,0.17826637439294912,0.7831766319012332,0.028624691387353365,0.14675482371059217,0.4558705898922253,1.0
GRCh38_ENSG00000222020,GRCh38_AC062017.1,0.04265153912996189,0.522019024081561,0.4702119216772531,0.02832269499701061,-0.5560294544179643,0.47494827968179915,0.048918274570197394,1.330339707808366,1.0
GRCh38_ENSG00000130414,GRCh38_NDUFA10,0.4898464645531987,-0.22339412636064315,0.555843383763972,0.5897784722906915,0.301356587983412,0.3744472228329471,0.048918274570197394,-2.516871203063351,1.0
GRCh38_ENSG00000172428,GRCh38_COPS9,0.9073145596737348,-0.17980754559965217,0.653451352643602,1.0579359601824552,0.2526871430978647,0.45881330168061285,0.14675482371059217,-2.383097350861599,1.0
GRCh38_ENSG00000063660,GRCh38_GPC1,0.0012924708827261179,-0.3175163037251938,1.0,0.0016660408821770945,0.40332856108468995,1.0,0.0,4.417802549058705,1.0
GRCh38_ENSG00000144504,GRCh38_ANKMY1,0.06850095678448426,0.30808818149330897,0.6611122223003871,0.05497934911184412,-0.2905683111896309,0.6956003160538399,0.048918274570197394,0.5598215539311333,1.0
GRCh38_ENSG00000188542,GRCh38_DUSP28,0.09564284532173273,0.2108626686295958,0.7369270527808667,0.07663788058014635,-0.3640106821250355,0.5260095659006526,0.24459137285098695,1.6688643132264234,1.0
GRCh38_ENSG00000142327,GRCh38_RNPEPL1,0.6229709654739889,-0.023688744345796264,1.0,0.6214332490520563,-0.02419156883320084,1.0,0.9783654914039478,0.6536154861574756,1.0
GRCh38_ENSG00000260942,GRCh38_CAPN10-DT,0.028434359419974596,-0.11588244255554248,1.0,0.0316547767613648,0.20169469991503863,0.9537847166906426,0.0,0.6104476270011014,1.0
GRCh38_ENSG00000142330,GRCh38_CAPN10,0.10469014150081556,0.6824836962748067,0.13522831639965038,0.0633095535227296,-0.703586642831822,0.11666526551594192,0.09783654914039479,0.6808369548925,1.0
GRCh38_ENSG00000178623,GRCh38_GPR35,0.007754825296356707,-3.317516303725193,4.562337474170825e-10,0.09163224851974021,3.40332856108469,1.236159443531915e-10,0.0,0.04856873939298634,1.0
GRCh38_ENSG00000226321,GRCh38_CROCC2,0.0,-2.317516303725194,0.21395399869807508,0.004998122646531284,2.40332856108469,0.19871345514804925,0.0,4.002765049779861,1.0
GRCh38_ENSG00000162804,GRCh38_SNED1,0.014217179709987298,0.09752119555365013,1.0,0.013328327057416756,-0.011708938194153973,1.0,0.0,1.6808369548924995,1.0
GRCh38_ENSG00000122085,GRCh38_MTERF4,0.4459024545405107,1.5935499678545184,2.261539874572468e-08,0.14661159763158432,-1.5680212341585649,5.689385932790964e-08,0.14675482371059217,-0.7587861826646176,1.0
GRCh38_ENSG00000115687,GRCh38_PASK,0.37223161422512197,4.687484377333173,4.269893494396588e-27,0.011662286175239662,-4.7765805289302445,1.708789242638109e-26,0.048918274570197394,-1.206688315849088,1.0
GRCh38_ENSG00000115685,GRCh38_PPP1R7,0.47950669749138974,0.23864893268852794,0.5484016049033265,0.41651022054427367,-0.17202234485217494,0.7120213651255185,0.09783654914039479,-1.6930432196295842,1.0
GRCh38_ENSG00000115677,GRCh38_HDLBP,0.2455694677179624,-1.0710043538040614,6.58566895485632e-05,0.528134959650139,1.1088812026194343,3.072988010976354e-05,0.19567309828078958,-0.6639915421049414,1.0
GRCh38_ENSG00000168385,GRCh38_SEPT2,0.5208657657386255,-0.5016551643872066,0.07989425739131728,0.7363900699222758,0.48024593197358517,0.0963445159604158,0.7826923931231583,0.36571403791025187,1.0
GRCh38_ENSG00000006607,GRCh38_FARP2,0.03748165559905742,0.1970568691045651,0.8861743902416847,0.03332081764354189,-0.11124461174506894,1.0,0.0,0.3589088600051369,1.0
GRCh38_ENSG00000115694,GRCh38_STK25,0.22618240447707064,0.0023639625133102804,1.0,0.22324947821173066,-0.027650482063175552,1.0,0.29350964742118435,0.5339955665632286,1.0
GRCh38_ENSG00000176720,GRCh38_BOK,0.0038774126481783537,1.6824836962748062,0.4702119216772531,0.0,-1.59667143891531,0.47879499346254434,0.0,4.002765049779861,1.0
GRCh38_ENSG00000176946,GRCh38_THAP4,0.10598261238354167,0.9282401106767648,0.030802949771670963,0.05497934911184412,-0.9015260204437312,0.03708604875702297,0.048918274570197394,0.14478405465228983,1.0
GRCh38_ENSG00000168397,GRCh38_ATG4B,0.19128569064346546,-0.20687224004120042,0.6611122223003871,0.21991739644737648,0.19182445589097785,0.6900419270448706,0.24459137285098695,0.45330123028009184,1.0
GRCh38_ENSG00000168393,GRCh38_DTYMK,0.13441697180351628,1.0044117911621688,0.010307921377414408,0.06664163528708378,-0.9670398888604259,0.014684222913069202,0.048918274570197394,-0.1771440402350728,1.0
GRCh38_ENSG00000168395,GRCh38_ING5,0.17060615651984756,0.7153983187475417,0.09045261828751065,0.09663037116627149,-0.8329694622769765,0.041801227263043125,0.29350964742118435,1.2326911438017174,1.0
GRCh38_ENSG00000180902,GRCh38_D2HGDH,0.08530307825992378,0.07614754476108399,0.9955729342052726,0.07497183969796925,-0.24303448430061003,0.7149547411570975,0.24459137285098695,1.7803726284434138,1.0
GRCh38_ENSG00000234793,GRCh38_AC114730.2,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000215023,GRCh38_AC131097.1,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000204099,GRCh38_NEU4,0.0,-2.6394443986125555,0.11414571796902627,0.006664163528708378,2.7252566559720517,0.10352328147834594,0.0,3.6808369548924995,1.0
GRCh38_ENSG00000188389,GRCh38_PDCD1,0.01809459235816565,2.004411791162169,0.0454823195601018,0.003332081764354189,-1.9185995338026727,0.07626818915926604,0.0,1.9153022085295222,1.0
GRCh38_ENSG00000188011,GRCh38_RTP5,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000237940,GRCh38_LINC01238,0.01292470882726118,1.5569528141909474,0.21021723153082336,0.003332081764354189,-1.4711405568314513,0.21611884668164297,0.0,2.3023253316387695,1.0
GRCh38_ENSG00000261186,GRCh38_LINC01238,0.0038774126481783537,-0.3175163037251938,1.0,0.004998122646531284,0.40332856108468995,1.0,0.0,3.1954101277222575,1.0
GRCh38_ENSG00000134121,GRCh38_CHL1,0.0,-1.3175163037251938,0.6611122223003871,0.0,-0.59667143891531,1.0,0.048918274570197394,7.002765049779861,0.6724365019290823
GRCh38_ENSG00000072756,GRCh38_TRNT1,0.12149226297625508,0.3943583094781826,0.41575978197942304,0.09163224851974021,-0.38922935904483413,0.45035174225577984,0.09783654914039479,0.35890886000513733,1.0
GRCh38_ENSG00000113851,GRCh38_CRBN,0.6061688439985493,0.40925352333512444,0.2117085975735701,0.44316687465910715,-0.46375346931009864,0.1476212752603012,0.8316106676933557,0.6491280951651615,1.0
GRCh38_ENSG00000271870,GRCh38_AC024060.1,0.016802121475439535,-0.09512388238874525,1.0,0.01499436793959385,-0.2747433440279483,0.8951143563745091,0.09783654914039479,3.0641655944440056,1.0
GRCh38_ENSG00000144455,GRCh38_SUMF1,0.04394401001268801,-2.0462142819077984,6.11678532784337e-09,0.18992866056818877,2.078893610586753,3.0391049579159165e-09,0.048918274570197394,-0.21640347068229993,1.0
GRCh38_ENSG00000175928,GRCh38_LRRN1,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000170364,GRCh38_SETMAR,0.02455694677179624,0.1970568691045651,0.9228078800905143,0.02165853146830223,-0.11124461174506894,1.0,0.0,0.9583709304214088,1.0
GRCh38_ENSG00000231249,GRCh38_ITPR1-DT,0.0,-1.3175163037251938,0.6611122223003871,0.0016660408821770945,1.40332856108469,0.6486791948504967,0.0,5.002765049779861,1.0
GRCh38_ENSG00000150995,GRCh38_ITPR1,0.11632237944535062,-0.4535778533012218,0.31625756882972467,0.16493804733553236,0.539390110660718,0.198511345934203,0.0,-1.5670905585510861,1.0
GRCh38_ENSG00000235947,GRCh38_EGOT,0.0038774126481783537,1.6824836962748062,0.4702119216772531,0.0,-1.59667143891531,0.47879499346254434,0.0,4.002765049779861,1.0
GRCh38_ENSG00000235978,GRCh38_AC018816.1,0.011632237944535061,1.4194492904410128,0.29678635150819654,0.003332081764354189,-1.3336370330815166,0.3069130722201897,0.0,2.417802549058705,1.0
GRCh38_ENSG00000235831,GRCh38_BHLHE40-AS1,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000134107,GRCh38_BHLHE40,0.08788802002537602,-1.3789168483893368,5.421784375887876e-05,0.23324572350479325,1.3729549120411706,5.012622760112973e-05,0.14675482371059217,0.29540591769897917,1.0
GRCh38_ENSG00000134108,GRCh38_ARL8B,0.16155886034076475,-1.088429229814737,0.0001794238745395022,0.351534626139367,1.1200217602246345,0.00010712251134130989,0.14675482371059217,-0.3938397314019966,1.0
GRCh38_ENSG00000233912,GRCh38_AC026202.2,0.0012924708827261179,-0.9024788044463499,0.8390994747171053,0.0016660408821770945,-0.18163393963646612,1.0,0.048918274570197394,5.417802549058705,1.0
GRCh38_ENSG00000268509,GRCh38_AC026202.3,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000134109,GRCh38_EDEM1,0.22101252094616616,-0.07116063903802994,0.9513057681899234,0.23657780526914743,0.12025640201435062,0.8360955218602862,0.09783654914039479,-0.7068931983906088,1.0
GRCh38_ENSG00000071282,GRCh38_LMCD1,0.007754825296356707,1.4898386183324108,0.3123915738899465,0.0016660408821770945,-1.4040263609729138,0.47879499346254434,0.0,3.002765049779862,1.0
GRCh38_ENSG00000180914,GRCh38_OXTR,0.0038774126481783537,0.09752119555365013,1.0,0.003332081764354189,-0.011708938194153973,1.0,0.0,3.417802549058705,1.0
GRCh38_ENSG00000070950,GRCh38_RAD18,0.04394401001268801,0.41944929044101364,0.6429399172225396,0.0316547767613648,-0.44466834547026046,0.5599795438937555,0.048918274570197394,1.247877547616393,1.0
GRCh38_ENSG00000196220,GRCh38_SRGAP3,0.01292470882726118,-0.028009686530208633,1.0,0.013328327057416756,0.11382194388970479,1.0,0.0,1.754837536336276,1.0
GRCh38_ENSG00000254485,GRCh38_AC026191.1,0.0025849417654522358,1.2674461969959623,0.7058219378927658,0.0,-1.1816339396364661,0.7149547411570975,0.0,4.417802549058705,1.0
GRCh38_ENSG00000206573,GRCh38_THUMPD3-AS1,0.4019584445278227,0.46009127493835855,0.18838603406508656,0.2682325820305122,-0.6318608673776105,0.05403589879629158,0.9783654914039478,1.5093860992192274,0.9339970360640174
GRCh38_ENSG00000134077,GRCh38_THUMPD3,0.12019979209352896,0.12854809117427513,0.8664091479572088,0.11162473910586533,-0.07906420599591879,0.9886564191019027,0.048918274570197394,-0.3281518283347551,1.0
GRCh38_ENSG00000168137,GRCh38_SETD5,0.29339089037882876,-0.06958879028160747,0.9531579077028051,0.3048854814384083,0.044247467779860994,1.0,0.39134619656157915,0.4896954675404914,1.0
GRCh38_ENSG00000156959,GRCh38_LHFPL4,0.011632237944535061,1.0044117911621688,0.4702119216772531,0.004998122646531284,-0.9185995338026727,0.47879499346254434,0.0,2.3023253316387695,1.0
GRCh38_ENSG00000163719,GRCh38_MTMR14,0.2869285359651982,-0.6915420863055672,0.016206310561892322,0.47482165142047195,0.7430209354478914,0.008412232258301091,0.14675482371059217,-0.985919636992304,1.0
GRCh38_ENSG00000144550,GRCh38_CPNE9,0.0012924708827261179,-1.3175163037251938,0.5645932059777333,0.004998122646531284,1.40332856108469,0.5547528849894059,0.0,3.6808369548924995,1.0
GRCh38_ENSG00000156983,GRCh38_BRPF1,0.07754825296356707,-0.29366956177082537,0.6264017752113378,0.09829641204844858,0.37948181913032153,0.48184463091649593,0.0,-0.9041255458286566,1.0
GRCh38_ENSG00000114026,GRCh38_OGG1,0.1447567388653252,0.436573468232222,0.3311776320267712,0.09996245293062568,-0.560751864660368,0.1836461105902042,0.29350964742118435,1.3754917442007415,1.0
GRCh38_ENSG00000134072,GRCh38_CAMK1,0.009047296179082825,-4.954140924268843,4.428911734376952e-33,0.3282100537888876,4.862760179721987,1.6728793308375335e-33,0.048918274570197394,-0.6767150497255843,1.0
GRCh38_ENSG00000171148,GRCh38_TADA3,0.37223161422512197,0.38167594780908787,0.3479029569257679,0.28322694997010606,-0.38827228965836214,0.3464557753724817,0.3424279219913817,0.16041470636605415,1.0
GRCh38_ENSG00000241553,GRCh38_ARPC4,0.8827576129019385,-0.7021801539605184,0.005868945382434873,1.4511216083762495,0.7100334385754601,0.0051761149182833225,1.0272837659741452,-0.14050219660080543,1.0
GRCh38_ENSG00000214021,GRCh38_TTLL3,0.07754825296356707,-0.3175163037251929,0.5906623864959503,0.09829641204844858,0.35602284630633285,0.5436012747217083,0.048918274570197394,0.09587445417134344,1.0
GRCh38_ENSG00000269886,GRCh38_AC022382.1,0.00646235441363059,2.2674461969959623,0.1829997629642027,0.0,-2.181633939636466,0.19413812123502167,0.0,3.417802549058705,1.0
GRCh38_ENSG00000156990,GRCh38_RPUSD3,0.13570944268624238,0.3443149603802338,0.4702119216772531,0.10829265734151115,-0.29374430595800405,0.6036791691739881,0.048918274570197394,-0.4150874651060361,1.0
GRCh38_ENSG00000171135,GRCh38_JAGN1,0.27012641448975866,0.02168978259400478,1.0,0.2748967455592206,0.06412247476549182,0.9813535084403899,0.0,-2.5479817356033814,1.0
GRCh38_ENSG00000163701,GRCh38_IL17RE,0.016802121475439535,1.4898386183324108,0.14090962938354734,0.004998122646531284,-1.4040263609729138,0.2068004185673205,0.0,1.9153022085295222,1.0
GRCh38_ENSG00000163702,GRCh38_IL17RC,0.011632237944535061,-2.0399823281962846,0.0005919732441021547,0.05164726734748993,1.9438969424473926,0.0010249949594206018,0.048918274570197394,1.6452130451617784,1.0
GRCh38_ENSG00000163703,GRCh38_CRELD1,0.0723783694326626,1.1230562876607886,0.026369931916496666,0.03332081764354189,-1.037244030301292,0.043608231190037844,0.0,-0.2640214909150398,1.0
GRCh38_ENSG00000163704,GRCh38_PRRT3,0.0504063644263186,3.4194492904410128,5.521250092724482e-05,0.0,-4.988988861694071,1.1523608503615184e-06,0.09783654914039479,2.265799455613656,1.0
GRCh38_ENSG00000230082,GRCh38_PRRT3-AS1,0.00646235441363059,2.2674461969959623,0.18239306223726315,0.0,-2.181633939636466,0.1933850249071934,0.0,3.417802549058705,1.0
GRCh38_ENSG00000269982,GRCh38_AC018809.2,0.00646235441363059,0.2674461969959623,1.0,0.003332081764354189,-0.8190638602517577,0.762965551015276,0.048918274570197394,4.002765049779862,1.0
GRCh38_ENSG00000125037,GRCh38_EMC3,0.2869285359651982,-0.8066352507375069,0.044181452713162206,0.4798197740670032,0.6298870120006905,0.1412791925023925,1.1740385896847374,1.6494417586169652,1.0
GRCh38_ENSG00000206567,GRCh38_AC022007.1,0.0038774126481783537,0.09752119555365013,1.0,0.0016660408821770945,-0.9185995338026727,0.6486791948504967,0.048918274570197394,4.6808369548924995,1.0
GRCh38_ENSG00000144554,GRCh38_FANCD2,0.04135906824723577,1.2674461969959623,0.05530466257251716,0.01499436793959385,-1.3622061852782883,0.03878269044371249,0.048918274570197394,1.6104476270011014,1.0
GRCh38_ENSG00000254999,GRCh38_BRK1,1.160638852688054,-0.6073146691599771,0.016951051586461395,1.814318520690856,0.6668924934580633,0.00860395180516373,0.4402644711317765,-1.6324088968950616,1.0
GRCh38_ENSG00000134086,GRCh38_VHL,0.1434642679825991,-0.5545555010260426,0.12198366916029471,0.2132532329186681,0.5690657655635687,0.11069086921647706,0.14675482371059217,0.09587445417134344,1.0
GRCh38_ENSG00000134070,GRCh38_IRAK2,0.03101930118542683,2.0044117911621697,0.008322251729945785,0.006664163528708378,-1.9185995338026727,0.013630498649180993,0.0,1.1447840546522894,1.0
GRCh38_ENSG00000157014,GRCh38_TATDN2,0.07754825296356707,-0.6535655068572082,0.12296771626525485,0.1266191070454592,0.7393777642167043,0.06929208356940902,0.0,-1.095267033180665,1.0
GRCh38_ENSG00000231177,GRCh38_LINC00852,0.016802121475439535,0.030406999695113512,1.0,0.016660408821770945,0.055405257664383534,1.0,0.0,1.4178025490587052,1.0
GRCh38_ENSG00000157017,GRCh38_GHRL,0.05169883530904472,1.04003570089289,0.06779191603173239,0.023324572350479324,-1.082098266085552,0.0655839715856912,0.048918274570197394,1.2214053362552022,1.0
GRCh38_ENSG00000240288,GRCh38_GHRLOS,0.009047296179082825,0.36055560138744447,0.9449998981874927,0.006664163528708378,-0.2747433440279483,0.9525924046700109,0.0,2.417802549058705,1.0
GRCh38_ENSG00000157020,GRCh38_SEC13,0.2223049918288923,-0.7094365633793833,0.018072466727142106,0.37652523937202337,0.7952488207388801,0.0067202196506546755,0.0,-2.6374798864424838,1.0
GRCh38_ENSG00000157087,GRCh38_ATP2B2,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000196639,GRCh38_HRH1,0.0012924708827261179,0.6824836962748062,1.0,0.0,-0.59667143891531,1.0,0.0,5.002765049779861,1.0
GRCh38_ENSG00000197548,GRCh38_ATG7,0.0865955491426499,-2.0629434766395955,1.7491579309253512e-12,0.3748591984898463,2.0942245065549105,6.512194345155539e-13,0.09783654914039479,-0.6070293039212293,1.0
